"x","y","Z_cell"
0.33836,0.58932,"stroma"
0.33464,0.59287,"stroma"
0.33412,0.58991,"lymphocyte"
0.33003,0.59223,"stroma"
0.33371,0.587,"stroma"
0.33761,0.60164,"stroma"
0.33361,0.60268,"stroma"
0.33566,0.59536,"stroma"
0.32826,0.598,"lymphocyte"
0.33189,0.6035,"stroma"
0.33273,0.59582,"stroma"
0.32966,0.59959,"stroma"
0.3317,0.59686,"lymphocyte"
0.33375,0.60391,"stroma"
0.33631,0.59414,"stroma"
0.33664,0.59714,"stroma"
0.33003,0.59586,"stroma"
0.33678,0.59486,"stroma"
0.32812,0.60245,"stroma"
0.32835,0.59596,"lymphocyte"
0.33296,0.59682,"lymphocyte"
0.33105,0.59968,"stroma"
0.3318,0.59541,"stroma"
0.33845,0.59859,"stroma"
0.33166,0.59814,"lymphocyte"
0.33119,0.60191,"stroma"
0.33529,0.59705,"stroma"
0.32929,0.59682,"stroma"
0.3338,0.59618,"stroma"
0.33789,0.59518,"stroma"
0.33352,0.59486,"stroma"
0.33478,0.59927,"stroma"
0.33087,0.60095,"blood"
0.3298,0.602,"stroma"
0.33268,0.59791,"stroma"
0.32966,0.59414,"stroma"
0.33343,0.59886,"stroma"
0.33789,0.59423,"stroma"
0.33003,0.59777,"stroma"
0.33454,0.59736,"stroma"
0.3317,0.59427,"stroma"
0.33222,0.60073,"stroma"
0.33031,0.61154,"blood"
0.3318,0.60495,"lymphocyte"
0.32966,0.61168,"blood"
0.33622,0.60668,"stroma"
0.33222,0.61032,"lymphocyte"
0.33026,0.60982,"stroma"
0.3378,0.60541,"lymphocyte"
0.33789,0.60618,"blood"
0.33361,0.61168,"stroma"
0.32849,0.61363,"stroma"
0.3291,0.60745,"stroma"
0.33361,0.60832,"stroma"
0.32873,0.60591,"stroma"
0.33566,0.60786,"stroma"
0.33701,0.61372,"tumor"
0.3284,0.60473,"stroma"
0.32808,0.61232,"stroma"
0.33175,0.60968,"stroma"
0.33091,0.61145,"stroma"
0.33701,0.60609,"stroma"
0.33827,0.60782,"lymphocyte"
0.33464,0.61054,"stroma"
0.33091,0.61209,"lymphocyte"
0.32942,0.61245,"stroma"
0.33143,0.61268,"lymphocyte"
0.32956,0.61304,"stroma"
0.33761,0.60913,"tumor"
0.33222,0.6115,"stroma"
0.33845,0.61441,"tumor"
0.33143,0.61077,"stroma"
0.33208,0.60582,"stroma"
0.32989,0.60791,"stroma"
0.32989,0.61072,"stroma"
0.33226,0.61127,"stroma"
0.33045,0.61304,"stroma"
0.33706,0.60823,"stroma"
0.33184,0.60691,"stroma"
0.32966,0.60541,"stroma"
0.33138,0.60541,"stroma"
0.33533,0.6145,"necrosis"
0.33687,0.60445,"stroma"
0.3344,0.61377,"stroma"
0.33431,0.61263,"stroma"
0.33264,0.61954,"blood"
0.32905,0.6219,"ductal epithelium"
0.32817,0.62009,"ductal epithelium"
0.32896,0.61654,"stroma"
0.32835,0.61559,"stroma"
0.33315,0.62018,"blood"
0.32798,0.62445,"ductal epithelium"
0.33022,0.62195,"ductal epithelium"
0.33119,0.61777,"ductal epithelium"
0.33319,0.62259,"ductal epithelium"
0.33529,0.62213,"blood"
0.33431,0.62427,"ductal epithelium"
0.33706,0.618,"stroma"
0.33813,0.61545,"stroma"
0.32947,0.62022,"ductal epithelium"
0.33599,0.62336,"tumor"
0.33617,0.61718,"stroma"
0.33189,0.62436,"stroma"
0.33817,0.62454,"lymphocyte"
0.33822,0.62231,"stroma"
0.33417,0.61772,"stroma"
0.33222,0.61536,"stroma"
0.33003,0.61886,"tumor"
0.3298,0.61722,"stroma"
0.33589,0.61613,"tumor"
0.33273,0.6189,"lymphocyte"
0.33054,0.61468,"stroma"
0.33664,0.62122,"stroma"
0.32891,0.61831,"stroma"
0.33692,0.61895,"stroma"
0.33008,0.61572,"stroma"
0.3364,0.62463,"tumor"
0.33454,0.61913,"stroma"
0.33082,0.62318,"necrosis"
0.32989,0.621,"blood"
0.33482,0.62322,"tumor"
0.33417,0.61486,"stroma"
0.33412,0.61595,"tumor"
0.33482,0.63286,"ductal epithelium"
0.33077,0.63054,"tumor"
0.33594,0.62999,"tumor"
0.33571,0.63304,"ductal epithelium"
0.33352,0.63254,"ductal epithelium"
0.33613,0.62749,"stroma"
0.3345,0.63163,"ductal epithelium"
0.3325,0.62999,"tumor"
0.33222,0.62722,"tumor"
0.32863,0.63445,"tumor"
0.33212,0.63395,"ductal epithelium"
0.33701,0.63263,"ductal epithelium"
0.32835,0.6279,"tumor"
0.33277,0.63481,"ductal epithelium"
0.33822,0.62799,"stroma"
0.33073,0.62777,"tumor"
0.33845,0.6259,"tumor"
0.32975,0.63317,"ductal epithelium"
0.32924,0.62913,"tumor"
0.33357,0.62854,"ductal epithelium"
0.3384,0.63163,"tumor"
0.33645,0.62518,"tumor"
0.33105,0.62858,"necrosis"
0.33236,0.62595,"necrosis"
0.32891,0.63186,"tumor"
0.33403,0.63486,"tumor"
0.32849,0.62549,"stroma"
0.32924,0.6304,"tumor"
0.33073,0.62522,"stroma"
0.3365,0.63445,"tumor"
0.33603,0.64117,"tumor"
0.33664,0.64408,"tumor"
0.33324,0.64308,"tumor"
0.3384,0.64467,"tumor"
0.33231,0.64099,"tumor"
0.33157,0.63913,"tumor"
0.33552,0.64008,"tumor"
0.33426,0.64394,"tumor"
0.33747,0.6414,"tumor"
0.32915,0.63981,"tumor"
0.33394,0.64026,"tumor"
0.33366,0.63935,"tumor"
0.33803,0.63995,"tumor"
0.33003,0.64381,"tumor"
0.33771,0.63517,"tumor"
0.33068,0.63545,"ductal epithelium"
0.32803,0.64367,"stroma"
0.33077,0.63854,"necrosis"
0.33594,0.63704,"ductal epithelium"
0.32998,0.63663,"ductal epithelium"
0.32915,0.63767,"tumor"
0.33566,0.6354,"tumor"
0.33524,0.63804,"tumor"
0.33217,0.63604,"ductal epithelium"
0.33296,0.64195,"tumor"
0.33324,0.6454,"tumor"
0.32947,0.64213,"ductal epithelium"
0.3358,0.64517,"tumor"
0.33026,0.64054,"tumor"
0.33054,0.64195,"tumor"
0.33766,0.63808,"tumor"
0.33733,0.65022,"tumor"
0.33757,0.64626,"tumor"
0.33845,0.64785,"tumor"
0.3378,0.64899,"necrosis"
0.33654,0.64753,"tumor"
0.33599,0.64608,"tumor"
0.32817,0.65172,"stroma"
0.33301,0.65112,"stroma"
0.33533,0.64863,"tumor"
0.33371,0.64894,"stroma"
0.32822,0.65462,"stroma"
0.33426,0.65158,"stroma"
0.33333,0.65272,"stroma"
0.3344,0.65012,"stroma"
0.33733,0.65312,"tumor"
0.33012,0.65499,"stroma"
0.33166,0.65117,"stroma"
0.33036,0.64817,"stroma"
0.33012,0.64613,"tumor"
0.32961,0.65358,"lymphocyte"
0.32798,0.64963,"tumor"
0.32952,0.6469,"tumor"
0.33184,0.65231,"stroma"
0.33291,0.65508,"tumor"
0.32915,0.6519,"stroma"
0.32952,0.64976,"stroma"
0.33436,0.64685,"tumor"
0.32859,0.64554,"tumor"
0.33366,0.64713,"stroma"
0.33394,0.65376,"stroma"
0.3338,0.6588,"stroma"
0.33566,0.6594,"blood"
0.33101,0.65899,"blood"
0.33347,0.65617,"tumor"
0.33822,0.66512,"stroma"
0.33552,0.66153,"stroma"
0.33817,0.66144,"stroma"
0.33431,0.66026,"stroma"
0.33794,0.65608,"necrosis"
0.33682,0.65858,"stroma"
0.32942,0.66085,"ductal epithelium"
0.33343,0.66012,"blood"
0.33538,0.65653,"tumor"
0.33752,0.66194,"blood"
0.33296,0.66403,"stroma"
0.33166,0.6608,"ductal epithelium"
0.33803,0.66258,"blood"
0.32831,0.6603,"ductal epithelium"
0.3311,0.6619,"ductal epithelium"
0.33636,0.66099,"stroma"
0.33133,0.66312,"stroma"
0.33398,0.66262,"ductal epithelium"
0.33813,0.65753,"tumor"
0.33585,0.66026,"stroma"
0.32984,0.65749,"stroma"
0.3297,0.66389,"stroma"
0.33729,0.66399,"stroma"
0.32952,0.66558,"stroma"
0.33417,0.66458,"stroma"
0.32812,0.65576,"lymphocyte"
0.32966,0.65962,"ductal epithelium"
0.33496,0.66562,"tumor"
0.33143,0.65762,"lymphocyte"
0.33412,0.66085,"stroma"
0.3324,0.65817,"stroma"
0.32938,0.65817,"ductal epithelium"
0.33194,0.65944,"stroma"
0.32849,0.65858,"stroma"
0.33143,0.65835,"stroma"
0.32998,0.65631,"stroma"
0.33501,0.66308,"ductal epithelium"
0.33678,0.66008,"stroma"
0.33673,0.66539,"stroma"
0.33552,0.66408,"stroma"
0.33073,0.66698,"tumor"
0.33575,0.67212,"tumor"
0.33743,0.67289,"tumor"
0.33431,0.67362,"tumor"
0.33198,0.66953,"tumor"
0.33175,0.66808,"tumor"
0.33682,0.67503,"tumor"
0.33827,0.67012,"tumor"
0.32975,0.67457,"tumor"
0.33617,0.66998,"tumor"
0.33277,0.67476,"tumor"
0.3318,0.67139,"tumor"
0.33236,0.67385,"tumor"
0.33347,0.6678,"tumor"
0.32915,0.66671,"necrosis"
0.33375,0.67126,"tumor"
0.33617,0.66662,"tumor"
0.32961,0.66917,"tumor"
0.33529,0.66867,"tumor"
0.32808,0.67535,"tumor"
0.33538,0.67498,"tumor"
0.3305,0.67257,"ductal epithelium"
0.33799,0.66599,"stroma"
0.32845,0.66998,"tumor"
0.33245,0.66635,"tumor"
0.33482,0.67566,"necrosis"
0.33022,0.67039,"tumor"
0.32919,0.67357,"stroma"
0.33682,0.67925,"tumor"
0.3351,0.67807,"tumor"
0.33594,0.67644,"tumor"
0.33571,0.68121,"tumor"
0.33287,0.67989,"tumor"
0.33198,0.67816,"tumor"
0.3338,0.68139,"tumor"
0.32994,0.67994,"tumor"
0.33319,0.67735,"tumor"
0.33468,0.68325,"tumor"
0.33175,0.68253,"tumor"
0.33143,0.68112,"tumor"
0.33575,0.68539,"tumor"
0.33487,0.68457,"tumor"
0.33129,0.67644,"tumor"
0.32835,0.67862,"tumor"
0.33022,0.68534,"tumor"
0.32901,0.68584,"stroma"
0.32868,0.67975,"ductal epithelium"
0.33724,0.67721,"tumor"
0.32849,0.68403,"tumor"
0.32919,0.68248,"tumor"
0.33203,0.68371,"necrosis"
0.33808,0.68075,"tumor"
0.33729,0.68266,"tumor"
0.33008,0.68334,"tumor"
0.33673,0.68466,"tumor"
0.32961,0.6783,"tumor"
0.33738,0.68534,"tumor"
0.33789,0.6813,"tumor"
0.33259,0.68512,"tumor"
0.3305,0.68216,"tumor"
0.32887,0.68984,"tumor"
0.33761,0.68884,"tumor"
0.33813,0.69471,"tumor"
0.33077,0.6878,"tumor"
0.32808,0.68807,"tumor"
0.33845,0.6868,"tumor"
0.33045,0.69098,"tumor"
0.33203,0.69362,"tumor"
0.33659,0.69498,"tumor"
0.32835,0.69175,"ductal epithelium"
0.33496,0.69271,"tumor"
0.32826,0.69489,"ductal epithelium"
0.33375,0.68757,"tumor"
0.33361,0.69402,"tumor"
0.33757,0.69607,"necrosis"
0.33645,0.69034,"tumor"
0.33412,0.69157,"tumor"
0.32849,0.69589,"ductal epithelium"
0.32919,0.69302,"ductal epithelium"
0.33198,0.69116,"tumor"
0.33557,0.69134,"tumor"
0.33338,0.69048,"tumor"
0.33422,0.68912,"tumor"
0.33133,0.69266,"tumor"
0.33571,0.68884,"tumor"
0.33613,0.69593,"tumor"
0.33119,0.68925,"tumor"
0.33645,0.69298,"tumor"
0.33115,0.7062,"lymphocyte"
0.33692,0.69807,"ductal epithelium"
0.33454,0.70116,"tumor"
0.33143,0.70434,"stroma"
0.33603,0.70034,"tumor"
0.3371,0.69702,"ductal epithelium"
0.32961,0.69852,"tumor"
0.33101,0.69993,"tumor"
0.33198,0.70489,"lymphocyte"
0.33101,0.69689,"tumor"
0.33063,0.70661,"blood"
0.33678,0.70111,"tumor"
0.33538,0.7062,"stroma"
0.32859,0.69989,"tumor"
0.33352,0.70002,"ductal epithelium"
0.32854,0.70139,"tumor"
0.33785,0.70698,"stroma"
0.33524,0.70279,"stroma"
0.33538,0.69875,"tumor"
0.3372,0.70252,"stroma"
0.33203,0.70202,"tumor"
0.33817,0.69843,"tumor"
0.33338,0.70339,"stroma"
0.33324,0.70457,"stroma"
0.33389,0.69757,"tumor"
0.33831,0.70566,"lymphocyte"
0.3365,0.70652,"stroma"
0.32956,0.70293,"stroma"
0.33226,0.69911,"stroma"
0.32933,0.69711,"tumor"
0.33287,0.70961,"blood"
0.33622,0.70843,"blood"
0.33296,0.71584,"stroma"
0.33091,0.70966,"stroma"
0.33785,0.70861,"stroma"
0.33087,0.71325,"lymphocyte"
0.33012,0.70866,"stroma"
0.32831,0.71243,"lymphocyte"
0.33194,0.71007,"lymphocyte"
0.33333,0.71125,"lymphocyte"
0.33747,0.71311,"stroma"
0.33329,0.70816,"lymphocyte"
0.32998,0.71629,"stroma"
0.32933,0.71711,"lymphocyte"
0.33301,0.71693,"stroma"
0.33794,0.71025,"lymphocyte"
0.33264,0.70866,"stroma"
0.32803,0.71497,"stroma"
0.33203,0.70784,"stroma"
0.32822,0.70966,"stroma"
0.33161,0.71175,"stroma"
0.33519,0.71307,"stroma"
0.33226,0.71529,"lymphocyte"
0.33352,0.70716,"stroma"
0.33631,0.71043,"stroma"
0.3304,0.70729,"lymphocyte"
0.33157,0.70888,"stroma"
0.3305,0.71547,"stroma"
0.33636,0.70779,"stroma"
0.33845,0.71361,"stroma"
0.3284,0.70848,"stroma"
0.32887,0.71116,"lymphocyte"
0.32849,0.71616,"stroma"
0.3297,0.71247,"stroma"
0.33143,0.71656,"stroma"
0.33743,0.70943,"stroma"
0.33031,0.71475,"stroma"
0.33645,0.71247,"stroma"
0.33533,0.70857,"stroma"
0.33696,0.71216,"stroma"
0.33394,0.70888,"stroma"
0.33133,0.71025,"blood"
0.3344,0.70748,"stroma"
0.33501,0.71188,"stroma"
0.33817,0.70784,"stroma"
0.32873,0.71361,"stroma"
0.33785,0.71097,"stroma"
0.33757,0.71566,"tumor"
0.33203,0.71534,"stroma"
0.33129,0.71661,"stroma"
0.32942,0.71725,"stroma"
0.33184,0.71134,"stroma"
0.33301,0.71984,"tumor"
0.33729,0.71738,"tumor"
0.3291,0.72683,"tumor"
0.33557,0.72102,"tumor"
0.33831,0.72633,"tumor"
0.33366,0.72206,"tumor"
0.33487,0.7262,"stroma"
0.33087,0.72356,"tumor"
0.3351,0.72238,"tumor"
0.33836,0.72093,"tumor"
0.33468,0.7202,"tumor"
0.32887,0.72047,"stroma"
0.33478,0.72474,"stroma"
0.33124,0.72629,"ductal epithelium"
0.33813,0.72415,"stroma"
0.3344,0.71761,"tumor"
0.33194,0.71884,"tumor"
0.33184,0.7197,"necrosis"
0.33031,0.7267,"ductal epithelium"
0.33631,0.71943,"tumor"
0.33063,0.71856,"tumor"
0.33166,0.72152,"tumor"
0.33594,0.72306,"tumor"
0.33701,0.72565,"stroma"
0.33389,0.7227,"necrosis"
0.33808,0.72302,"tumor"
0.33268,0.72361,"tumor"
0.32947,0.72493,"tumor"
0.33571,0.71784,"tumor"
0.33729,0.72584,"tumor"
0.33101,0.71984,"tumor"
0.33617,0.72465,"stroma"
0.33831,0.73042,"tumor"
0.33357,0.73102,"tumor"
0.3378,0.72824,"tumor"
0.33505,0.73061,"tumor"
0.3364,0.73056,"tumor"
0.33552,0.73365,"tumor"
0.33003,0.7317,"tumor"
0.33617,0.72779,"necrosis"
0.33268,0.73724,"stroma"
0.33073,0.72815,"tumor"
0.33361,0.72956,"tumor"
0.33394,0.73433,"tumor"
0.33133,0.72965,"tumor"
0.32947,0.73501,"stroma"
0.33389,0.72774,"tumor"
0.33036,0.73415,"tumor"
0.32989,0.72929,"tumor"
0.33831,0.73356,"tumor"
0.33254,0.73547,"stroma"
0.33547,0.73597,"stroma"
0.33775,0.72943,"blood"
0.33501,0.72783,"tumor"
0.32905,0.73056,"tumor"
0.33287,0.72961,"blood"
0.32849,0.73224,"tumor"
0.33673,0.73211,"tumor"
0.33687,0.73479,"stroma"
0.33673,0.72938,"tumor"
0.32882,0.73306,"tumor"
0.33147,0.73679,"stroma"
0.33115,0.74579,"blood"
0.33487,0.74265,"blood"
0.33766,0.74692,"blood"
0.33673,0.74383,"blood"
0.33757,0.74624,"blood"
0.32961,0.7396,"stroma"
0.33696,0.74601,"blood"
0.32859,0.7412,"stroma"
0.33813,0.74738,"blood"
0.33631,0.74574,"blood"
0.3384,0.74569,"blood"
0.32835,0.7402,"stroma"
0.33054,0.7461,"blood"
0.33287,0.74656,"blood"
0.33305,0.7471,"blood"
0.3344,0.74788,"tumor"
0.32989,0.74706,"blood"
0.33445,0.74697,"blood"
0.33622,0.7481,"ductal epithelium"
0.33045,0.73929,"stroma"
0.3338,0.74506,"tumor"
0.33496,0.74674,"blood"
0.33533,0.74797,"ductal epithelium"
0.33692,0.74715,"ductal epithelium"
0.33082,0.74783,"tumor"
0.33673,0.7481,"tumor"
0.33371,0.74719,"necrosis"
0.33613,0.74683,"tumor"
0.33459,0.74438,"stroma"
0.33175,0.74678,"necrosis"
0.33408,0.74619,"tumor"
0.33524,0.74656,"blood"
0.33533,0.74606,"tumor"
0.33068,0.73842,"stroma"
0.33426,0.75283,"tumor"
0.33706,0.75815,"tumor"
0.33538,0.75165,"tumor"
0.33357,0.74883,"tumor"
0.32896,0.75233,"tumor"
0.33478,0.74951,"tumor"
0.33822,0.75206,"tumor"
0.33319,0.75456,"tumor"
0.33422,0.75683,"tumor"
0.33138,0.75397,"tumor"
0.33505,0.75805,"tumor"
0.3331,0.75101,"tumor"
0.32859,0.75328,"tumor"
0.3325,0.75274,"tumor"
0.33599,0.75692,"tumor"
0.33329,0.75796,"tumor"
0.33026,0.75292,"tumor"
0.33105,0.75574,"blood"
0.33385,0.7546,"tumor"
0.33654,0.75215,"tumor"
0.33347,0.75201,"tumor"
0.32984,0.74956,"blood"
0.32812,0.75824,"stroma"
0.33617,0.75446,"tumor"
0.33599,0.75333,"tumor"
0.33822,0.7551,"tumor"
0.32942,0.75074,"tumor"
0.33375,0.75569,"tumor"
0.33343,0.75342,"tumor"
0.3291,0.75578,"tumor"
0.33696,0.75565,"tumor"
0.33268,0.74951,"tumor"
0.33124,0.75751,"tumor"
0.33831,0.74892,"tumor"
0.3325,0.75578,"tumor"
0.33715,0.75256,"tumor"
0.33478,0.75433,"tumor"
0.32994,0.75465,"tumor"
0.33026,0.75042,"tumor"
0.3297,0.75765,"lymphocyte"
0.33157,0.75083,"blood"
0.33533,0.75524,"tumor"
0.33464,0.7591,"tumor"
0.33822,0.76015,"tumor"
0.32938,0.76101,"tumor"
0.33017,0.76301,"tumor"
0.33017,0.75915,"tumor"
0.33282,0.7586,"tumor"
0.33291,0.76187,"tumor"
0.33519,0.76069,"tumor"
0.33087,0.76842,"tumor"
0.33631,0.76128,"tumor"
0.33412,0.76355,"tumor"
0.3317,0.76505,"tumor"
0.33501,0.76605,"tumor"
0.33157,0.76024,"tumor"
0.33738,0.76651,"tumor"
0.33761,0.76242,"tumor"
0.32831,0.75892,"necrosis"
0.32863,0.76296,"tumor"
0.33273,0.76637,"tumor"
0.33585,0.76428,"tumor"
0.33175,0.76664,"necrosis"
0.33412,0.76778,"tumor"
0.33659,0.75905,"tumor"
0.33119,0.76151,"tumor"
0.33692,0.7651,"tumor"
0.33417,0.76519,"tumor"
0.3305,0.76537,"blood"
0.32989,0.76474,"tumor"
0.33817,0.76324,"tumor"
0.33682,0.76419,"tumor"
0.33519,0.76505,"tumor"
0.33264,0.76414,"tumor"
0.33343,0.76451,"tumor"
0.33561,0.76237,"tumor"
0.33324,0.7606,"tumor"
0.33496,0.76683,"tumor"
0.33157,0.76324,"tumor"
0.3384,0.76855,"tumor"
0.33208,0.7676,"necrosis"
0.33557,0.76333,"tumor"
0.33184,0.77142,"blood"
0.33524,0.77705,"stroma"
0.32863,0.77701,"tumor"
0.33468,0.77632,"stroma"
0.33561,0.77387,"stroma"
0.32938,0.76978,"blood"
0.33217,0.77223,"stroma"
0.33147,0.77069,"tumor"
0.33333,0.76914,"tumor"
0.33008,0.77728,"tumor"
0.32877,0.77278,"lymphocyte"
0.33105,0.77887,"tumor"
0.33417,0.77001,"tumor"
0.33361,0.77232,"stroma"
0.32835,0.77791,"tumor"
0.32808,0.7721,"tumor"
0.32924,0.77828,"tumor"
0.33473,0.77296,"blood"
0.32873,0.76901,"tumor"
0.33599,0.77164,"tumor"
0.33245,0.76914,"tumor"
0.33831,0.77037,"tumor"
0.3325,0.77087,"tumor"
0.33733,0.76955,"tumor"
0.33738,0.77482,"lymphocyte"
0.33101,0.77401,"stroma"
0.33561,0.78355,"stroma"
0.32803,0.78868,"tumor"
0.32915,0.78882,"tumor"
0.3305,0.78914,"tumor"
0.33733,0.78496,"blood"
0.33668,0.78096,"stroma"
0.32798,0.78055,"tumor"
0.33264,0.78055,"stroma"
0.33733,0.78359,"blood"
0.33501,0.78859,"tumor"
0.33138,0.78505,"blood"
0.33273,0.79882,"stroma"
0.33519,0.79096,"stroma"
0.33687,0.79773,"stroma"
0.33733,0.79914,"stroma"
0.33645,0.78982,"tumor"
0.33743,0.79514,"stroma"
0.3345,0.79696,"stroma"
0.33766,0.79641,"stroma"
0.33636,0.79927,"stroma"
0.33701,0.80786,"lymphocyte"
0.32961,0.80668,"blood"
0.33664,0.80204,"lymphocyte"
0.33515,0.80709,"lymphocyte"
0.33431,0.809,"stroma"
0.33696,0.80713,"stroma"
0.33533,0.80809,"lymphocyte"
0.33524,0.8035,"lymphocyte"
0.33343,0.801,"stroma"
0.33231,0.80691,"lymphocyte"
0.33105,0.80514,"blood"
0.33398,0.80227,"stroma"
0.32817,0.80414,"lymphocyte"
0.33124,0.8025,"stroma"
0.33147,0.8045,"stroma"
0.33552,0.80186,"stroma"
0.33119,0.807,"lymphocyte"
0.33277,0.80218,"stroma"
0.3384,0.80055,"stroma"
0.33375,0.80732,"stroma"
0.32868,0.80268,"lymphocyte"
0.3345,0.80677,"lymphocyte"
0.32905,0.80523,"stroma"
0.33761,0.80854,"stroma"
0.32989,0.80404,"stroma"
0.33361,0.79991,"lymphocyte"
0.33147,0.80582,"stroma"
0.33664,0.80082,"stroma"
0.33222,0.80809,"stroma"
0.33543,0.80913,"stroma"
0.33059,0.80005,"stroma"
0.33194,0.80055,"blood"
0.33836,0.80145,"stroma"
0.33752,0.817,"stroma"
0.3325,0.81277,"stroma"
0.32859,0.81772,"ductal epithelium"
0.33068,0.81322,"stroma"
0.3325,0.81827,"ductal epithelium"
0.32915,0.81182,"stroma"
0.33668,0.81041,"stroma"
0.33022,0.81813,"ductal epithelium"
0.33194,0.81454,"stroma"
0.32933,0.81109,"stroma"
0.32859,0.8194,"ductal epithelium"
0.33436,0.81791,"ductal epithelium"
0.33119,0.81095,"necrosis"
0.33813,0.81495,"stroma"
0.33036,0.81636,"blood"
0.33087,0.815,"stroma"
0.33398,0.81604,"tumor"
0.33217,0.81681,"ductal epithelium"
0.32826,0.81168,"stroma"
0.32854,0.81568,"tumor"
0.33063,0.81204,"stroma"
0.33817,0.81568,"necrosis"
0.33752,0.8185,"stroma"
0.33799,0.81795,"stroma"
0.33361,0.814,"stroma"
0.33124,0.81927,"tumor"
0.33626,0.81536,"stroma"
0.33496,0.81927,"blood"
0.33301,0.821,"tumor"
0.33138,0.82118,"tumor"
0.33324,0.82449,"ductal epithelium"
0.33412,0.82513,"ductal epithelium"
0.33808,0.82977,"stroma"
0.32854,0.82931,"tumor"
0.33101,0.82281,"blood"
0.33761,0.82145,"stroma"
0.33464,0.82931,"tumor"
0.3284,0.8215,"tumor"
0.33031,0.82345,"tumor"
0.33012,0.82077,"tumor"
0.33538,0.8224,"tumor"
0.33077,0.82649,"tumor"
0.33222,0.82372,"ductal epithelium"
0.33757,0.82431,"tumor"
0.33077,0.82954,"necrosis"
0.33385,0.82636,"ductal epithelium"
0.33808,0.82545,"tumor"
0.32989,0.82595,"tumor"
0.33603,0.82518,"tumor"
0.32877,0.82477,"tumor"
0.33208,0.82531,"ductal epithelium"
0.33678,0.82708,"tumor"
0.33617,0.82595,"necrosis"
0.33273,0.82745,"blood"
0.33524,0.82608,"stroma"
0.33547,0.8204,"tumor"
0.33659,0.82063,"stroma"
0.33538,0.82345,"blood"
0.33329,0.82836,"stroma"
0.33189,0.82808,"tumor"
0.33785,0.82027,"stroma"
0.33529,0.82395,"tumor"
0.3364,0.82109,"stroma"
0.33175,0.83336,"tumor"
0.33091,0.83536,"tumor"
0.33361,0.83799,"tumor"
0.32868,0.83181,"stroma"
0.33287,0.83113,"tumor"
0.33678,0.84035,"stroma"
0.33073,0.83195,"tumor"
0.32845,0.83913,"stroma"
0.33613,0.83554,"tumor"
0.33585,0.83136,"stroma"
0.33473,0.83476,"stroma"
0.32947,0.83263,"stroma"
0.33371,0.83963,"tumor"
0.3297,0.83736,"tumor"
0.33212,0.83795,"stroma"
0.33845,0.83308,"stroma"
0.32882,0.83608,"tumor"
0.32803,0.83686,"tumor"
0.33454,0.83227,"tumor"
0.33766,0.83399,"tumor"
0.33626,0.83272,"stroma"
0.33789,0.84013,"stroma"
0.33724,0.83554,"tumor"
0.3344,0.8374,"tumor"
0.3378,0.83149,"stroma"
0.33678,0.8379,"tumor"
0.3338,0.84263,"stroma"
0.3305,0.84508,"stroma"
0.3304,0.84199,"stroma"
0.33012,0.84799,"stroma"
0.33375,0.84731,"lymphocyte"
0.32952,0.84326,"stroma"
0.32891,0.84694,"stroma"
0.33599,0.84276,"stroma"
0.33245,0.84985,"stroma"
0.33166,0.84444,"stroma"
0.33208,0.84095,"stroma"
0.33036,0.84572,"stroma"
0.32812,0.84504,"lymphocyte"
0.3345,0.84399,"lymphocyte"
0.33668,0.84458,"stroma"
0.33487,0.84785,"stroma"
0.33822,0.85031,"stroma"
0.32952,0.84913,"lymphocyte"
0.32956,0.84899,"stroma"
0.33799,0.84081,"stroma"
0.3384,0.84876,"stroma"
0.33408,0.84117,"blood"
0.33338,0.84431,"stroma"
0.33454,0.85035,"stroma"
0.33361,0.84145,"stroma"
0.33045,0.84958,"stroma"
0.33115,0.84776,"stroma"
0.33268,0.84794,"stroma"
0.33636,0.84872,"stroma"
0.32924,0.84217,"stroma"
0.32812,0.85044,"stroma"
0.33729,0.84149,"stroma"
0.33645,0.85008,"stroma"
0.33208,0.8429,"stroma"
0.33357,0.8603,"lymphocyte"
0.33589,0.85294,"blood"
0.33273,0.85094,"stroma"
0.33766,0.85858,"lymphocyte"
0.33738,0.85272,"lymphocyte"
0.33682,0.8608,"blood"
0.33696,0.85662,"stroma"
0.33445,0.85581,"lymphocyte"
0.33827,0.85203,"blood"
0.33552,0.86058,"stroma"
0.3372,0.85781,"blood"
0.33059,0.85608,"stroma"
0.33599,0.85926,"stroma"
0.33575,0.85776,"lymphocyte"
0.33552,0.85499,"stroma"
0.33101,0.85835,"stroma"
0.33375,0.8559,"lymphocyte"
0.32956,0.85653,"lymphocyte"
0.33822,0.8604,"lymphocyte"
0.33585,0.85381,"stroma"
0.33701,0.85358,"lymphocyte"
0.3325,0.85744,"blood"
0.33533,0.85621,"lymphocyte"
0.33678,0.85172,"lymphocyte"
0.33743,0.85581,"blood"
0.32845,0.85562,"stroma"
0.33119,0.85494,"necrosis"
0.33217,0.85635,"stroma"
0.3317,0.85458,"lymphocyte"
0.32942,0.86053,"stroma"
0.33045,0.85421,"blood"
0.32942,0.85285,"stroma"
0.33761,0.86021,"blood"
0.33166,0.85294,"stroma"
0.32915,0.85758,"stroma"
0.32924,0.85126,"stroma"
0.33357,0.85712,"stroma"
0.33827,0.86408,"lymphocyte"
0.33431,0.86162,"blood"
0.33645,0.86276,"stroma"
0.33808,0.86521,"lymphocyte"
0.33501,0.86476,"lymphocyte"
0.33519,0.86985,"stroma"
